EngSize,Age,Gender,Marital,exp,Owner,vAge,Garage,AntiTFD,import,Loss
1.6,34,M,married,4,company,1,Y,N,Domestic,0
1.6,34,M,married,4,personal,1,Y,N,Imported,616.4
1.8,34,M,married,4,personal,1,Y,N,Domestic,0
1.8,34,F,married,4,company,1,Y,N,Imported,0
1.8,34,M,married,4,personal,1,Y,N,Domestic,0
1.8,34,M,married,4,personal,1,Y,N,Domestic,0
1.8,34,M,married,4,personal,1,Y,N,Domestic,0
1.8,34,M,married,4,personal,1,Y,N,Domestic,0
1.8,34,M,married,4,personal,1,Y,N,Domestic,0
1.8,34,M,married,4,company,1,Y,N,Domestic,3484
1.8,34,M,married,4,personal,1,Y,N,Domestic,7097.2
2,34,M,married,4,personal,1,Y,Y,Domestic,0
2,34,F,married,4,personal,1,N,N,Domestic,202.4
2.3,34,M,married,4,personal,1,Y,N,Imported,0
3,34,M,married,4,personal,1,N,Y,Imported,0
1.4,33,M,married,4,personal,1,Y,N,Domestic,709.8
1.6,33,M,married,4,personal,1,Y,N,Domestic,0
1.6,33,M,married,4,company,1,Y,Y,Domestic,0
1.6,33,F,married,4,personal,1,Y,Y,Imported,160
1.6,33,M,married,4,personal,1,Y,N,Domestic,228.8
1.8,33,M,married,4,personal,1,Y,N,Domestic,0
1.8,33,M,married,4,personal,1,N,N,Domestic,0
1.8,33,F,married,4,personal,1,N,Y,Domestic,0
1.8,33,M,married,4,personal,1,Y,Y,Domestic,336
2,33,M,married,4,personal,1,Y,Y,Imported,0
2,33,M,married,4,personal,1,Y,Y,Imported,424
2,33,F,married,4,personal,1,Y,Y,Imported,2510.4
2.2,33,F,married,4,personal,1,Y,N,Imported,2880
1.8,32,F,married,4,personal,1,Y,N,Imported,0
1.8,32,M,married,4,company,1,Y,N,Imported,0
1.8,32,M,married,4,personal,1,Y,N,Domestic,0
1.8,32,M,married,4,personal,1,N,Y,Imported,2000
2.4,32,M,married,4,personal,1,N,Y,Imported,0
2.8,32,M,married,4,personal,1,Y,N,Imported,0
1.4,31,M,married,4,personal,1,Y,Y,Imported,760
2.6,31,M,married,4,personal,1,Y,N,Imported,0
1,30,M,married,4,company,1,Y,N,Domestic,2904.8
1.6,30,M,married,4,personal,1,N,N,Imported,1232.8
1.6,30,M,married,4,personal,1,Y,Y,Domestic,1689.1
1.8,30,M,married,4,personal,1,Y,N,Imported,0
2,30,F,married,4,personal,1,Y,Y,Imported,0
1.8,29,M,married,4,personal,1,Y,N,Domestic,315.2
1.8,29,M,married,4,personal,1,Y,N,Imported,552
2.3,29,M,unmarried,4,personal,1,Y,N,Imported,2571.2
2.8,29,M,unmarried,4,personal,1,Y,N,Imported,0
1.4,28,M,married,4,personal,1,Y,N,Imported,0
1.6,28,M,married,4,personal,1,Y,N,Domestic,515.2
1.8,28,M,married,4,government,1,Y,N,Domestic,0
1.8,28,M,married,4,government,1,Y,N,Imported,0
1.8,28,M,married,4,personal,1,Y,N,Domestic,0
1.8,28,M,married,4,personal,1,N,Y,Domestic,0
1.8,28,M,married,4,personal,1,Y,Y,Domestic,2712
2.8,28,M,married,4,personal,1,N,Y,Imported,0
1.3,27,M,married,4,personal,1,Y,N,Domestic,0
1.6,27,M,unmarried,4,personal,1,N,Y,Domestic,0
1.6,27,M,unmarried,4,personal,1,Y,N,Domestic,498
1.6,27,M,married,4,company,1,N,N,Domestic,2690.2
1.8,27,M,married,4,government,1,Y,N,Imported,0
2.1,27,M,unmarried,4,government,1,Y,Y,Domestic,0
2.3,27,M,married,4,personal,1,Y,N,Imported,240
2.4,27,M,married,4,personal,1,Y,N,Imported,1852.5
1.6,26,M,married,4,personal,1,Y,N,Domestic,0
1.6,26,M,unmarried,4,government,1,Y,N,Domestic,0
1.8,26,M,married,4,personal,1,Y,Y,Imported,0
1.8,25,M,married,4,government,1,Y,N,Imported,0
1.8,25,M,unmarried,4,company,1,N,Y,Imported,5088
1.6,24,M,unmarried,4,company,1,Y,Y,Domestic,0
2,23,F,married,4,personal,1,Y,N,Imported,0
2,48,M,married,3,government,10,Y,N,Imported,0
1.8,41,M,married,3,personal,10,Y,N,Domestic,0
1.8,30,M,married,3,personal,10,Y,Y,Imported,0
2,42,M,married,3,personal,9,Y,N,Domestic,2521.6
1.8,39,M,married,3,personal,9,Y,N,Domestic,0
2,39,M,married,3,personal,9,Y,N,Domestic,0
1.8,36,M,married,3,personal,9,Y,N,Domestic,0
2.5,35,M,married,3,personal,9,N,N,Domestic,0
1.4,30,M,married,3,personal,9,Y,N,Domestic,264.5
2,29,M,married,3,company,9,Y,N,Imported,1674.4
1.8,27,M,married,3,government,9,Y,N,Domestic,7488.8
3,59,M,married,3,company,8,Y,Y,Imported,0
1.8,49,M,married,3,company,8,Y,N,Imported,0
1.8,44,M,married,3,personal,8,Y,N,Domestic,0
1.8,41,M,married,3,personal,8,Y,N,Domestic,0
1.8,40,M,married,3,personal,8,N,Y,Domestic,0
1.6,29,M,married,3,government,8,Y,N,Domestic,0
1.8,24,M,unmarried,3,personal,8,Y,N,Domestic,352.8
1.8,23,M,unmarried,3,government,8,Y,N,Domestic,0
1.8,23,M,unmarried,3,personal,8,Y,N,Domestic,1094
2,23,M,unmarried,3,government,8,Y,N,Domestic,0
1.8,22,M,married,3,government,8,Y,N,Domestic,0
1.8,21,M,unmarried,3,personal,8,Y,N,Domestic,0
1.6,54,M,married,3,company,7,Y,Y,Domestic,0
1.8,49,M,married,3,company,7,Y,N,Imported,1030.4
1.6,45,M,married,3,personal,7,Y,N,Domestic,0
1.4,43,M,married,3,personal,7,Y,N,Domestic,0
1.8,43,M,married,3,personal,7,Y,N,Imported,1361.6
1.8,41,F,married,3,company,7,N,N,Domestic,0
1.8,41,M,married,3,personal,7,Y,N,Imported,0
2,41,M,married,3,company,7,N,N,Domestic,0
1.8,40,M,married,3,personal,7,Y,N,Domestic,504
1.8,35,M,married,3,personal,7,Y,N,Domestic,0
1.8,27,M,married,3,company,7,Y,N,Domestic,0
1.8,24,M,married,3,company,7,N,N,Domestic,0
1.8,24,M,married,3,company,7,Y,N,Domestic,0
1.8,61,M,married,3,personal,6,Y,N,Domestic,322
2,48,M,married,3,company,6,Y,Y,Imported,0
1.8,44,M,married,3,personal,6,N,N,Domestic,0
1,42,M,married,3,company,6,Y,Y,Domestic,0
1.6,42,M,married,3,personal,6,Y,N,Domestic,560
1,41,M,married,3,personal,6,Y,N,Domestic,0
2,39,M,married,3,government,6,Y,N,Imported,2608
1.8,36,M,married,3,personal,6,Y,N,Domestic,0
2,34,F,married,3,personal,6,N,N,Domestic,0
2.2,29,M,married,3,government,6,Y,N,Imported,0
2,28,M,unmarried,3,personal,6,N,N,Imported,0
1.8,26,M,married,3,personal,6,N,N,Domestic,0
1.8,24,M,married,3,government,6,Y,N,Domestic,0
2,24,M,unmarried,3,company,6,Y,Y,Imported,0
1.8,23,M,married,3,personal,6,Y,N,Domestic,0
1.6,46,M,married,3,personal,5,Y,N,Domestic,0
1.6,45,M,married,3,personal,5,Y,N,Domestic,0
1.6,45,M,married,3,personal,5,Y,N,Domestic,35700
1.8,44,M,married,3,company,5,N,N,Domestic,0
1.8,44,M,married,3,personal,5,Y,Y,Domestic,0
2.2,40,M,married,3,personal,5,N,Y,Imported,0
3,37,M,married,3,personal,5,Y,Y,Imported,4938.6
1.8,36,F,married,3,personal,5,Y,N,Domestic,0
1.6,34,M,married,3,company,5,N,N,Domestic,0
2,34,M,married,3,company,5,Y,Y,Domestic,0
1.8,31,M,married,3,company,5,Y,N,Domestic,0
1.8,29,F,married,3,personal,5,Y,N,Domestic,0
1.6,27,M,married,3,personal,5,Y,N,Domestic,550.9
1.6,26,M,married,3,personal,5,Y,N,Domestic,0
1.6,26,M,unmarried,3,company,5,Y,N,Domestic,0
1.6,24,M,unmarried,3,company,5,Y,Y,Domestic,1935
1.8,49,M,married,3,personal,4,Y,N,Domestic,3589.6
1.8,48,M,married,3,personal,4,Y,N,Domestic,0
2,48,M,married,3,personal,4,Y,N,Domestic,0
1,45,M,married,3,company,4,Y,N,Domestic,0
1.8,43,M,married,3,company,4,Y,N,Domestic,0
1.8,43,M,married,3,personal,4,N,N,Domestic,0
1.8,41,M,married,3,company,4,N,N,Imported,985.6
1.8,39,M,unmarried,3,personal,4,Y,N,Domestic,0
1,38,F,married,3,personal,4,N,N,Domestic,2920
1.4,38,M,married,3,personal,4,N,N,Domestic,0
1.6,38,M,married,3,personal,4,N,N,Domestic,0
3,38,M,married,3,personal,4,Y,N,Imported,0
1.8,36,M,married,3,personal,4,N,N,Domestic,0
1.8,36,M,married,3,personal,4,Y,Y,Domestic,0
2,36,F,married,3,company,4,Y,N,Imported,0
1.6,34,M,married,3,personal,4,N,N,Domestic,0
1.8,34,F,married,3,company,4,Y,N,Domestic,0
1,32,M,married,3,company,4,Y,N,Domestic,0
1.6,32,M,married,3,personal,4,Y,N,Domestic,0
1.6,32,M,married,3,personal,4,Y,N,Domestic,0
1.8,30,M,married,3,company,4,Y,N,Imported,0
1.8,30,M,married,3,personal,4,Y,N,Domestic,0
1.6,29,M,married,3,personal,4,Y,Y,Domestic,0
1.8,28,M,married,3,government,4,N,N,Imported,0
2,28,M,married,3,government,4,N,Y,Imported,0
1.8,24,M,unmarried,3,company,4,Y,N,Domestic,0
1.8,53,M,married,3,personal,3,Y,N,Domestic,0
1.8,50,M,married,3,personal,3,Y,N,Domestic,440
2,50,M,married,3,government,3,Y,N,Imported,0
1.6,49,M,married,3,company,3,Y,N,Domestic,0
1.8,48,M,married,3,personal,3,Y,N,Domestic,0
2,48,M,married,3,company,3,Y,N,Imported,0
1.6,47,M,married,3,personal,3,Y,Y,Domestic,0
2.5,47,M,married,3,personal,3,Y,N,Imported,0
1.6,46,M,married,3,personal,3,Y,Y,Domestic,690
1.6,45,M,married,3,personal,3,Y,N,Domestic,0
1.6,45,M,married,3,personal,3,N,N,Domestic,0
1.8,45,F,married,3,personal,3,Y,N,Domestic,0
1.8,45,M,married,3,company,3,Y,N,Domestic,0
1.8,45,M,married,3,personal,3,Y,N,Domestic,27980
2,45,F,married,3,company,3,N,N,Domestic,0
1.8,44,M,married,3,personal,3,Y,N,Domestic,0
2,43,M,married,3,company,3,Y,N,Domestic,0
1.2,42,M,married,3,personal,3,Y,N,Domestic,0
1.8,42,M,married,3,personal,3,Y,N,Domestic,572.2
1.6,41,M,married,3,personal,3,N,Y,Domestic,0
2,41,M,married,3,personal,3,Y,N,Domestic,0
2.3,41,M,married,3,personal,3,Y,Y,Domestic,0
1.6,40,M,married,3,personal,3,Y,N,Domestic,0
1.6,40,M,married,3,personal,3,Y,N,Imported,1812
1.8,40,F,married,3,personal,3,Y,N,Domestic,0
1.8,40,M,married,3,personal,3,Y,N,Domestic,0
1.8,40,M,married,3,personal,3,Y,N,Domestic,0
1.8,40,F,married,3,personal,3,Y,N,Imported,0
1.5,39,M,married,3,personal,3,Y,N,Domestic,0
1.8,39,M,married,3,personal,3,Y,N,Domestic,621.5
2,39,M,married,3,personal,3,Y,N,Domestic,0
2,39,M,married,3,personal,3,Y,N,Domestic,0
2,38,M,married,3,personal,3,Y,N,Imported,0
2,37,F,married,3,company,3,Y,N,Domestic,0
1.8,36,M,married,3,company,3,Y,N,Imported,0
1.8,36,M,married,3,personal,3,Y,N,Domestic,0
1.8,36,M,married,3,company,3,N,Y,Domestic,0
2,36,M,married,3,company,3,Y,N,Domestic,248.6
1.6,35,M,married,3,personal,3,N,Y,Domestic,0
1.8,35,M,married,3,personal,3,Y,N,Domestic,0
1.8,35,M,married,3,government,3,N,N,Imported,0
1.8,35,M,married,3,personal,3,Y,N,Domestic,0
2,35,M,married,3,company,3,Y,N,Domestic,0
2,35,F,married,3,company,3,Y,N,Imported,0
2.2,35,M,married,3,personal,3,Y,N,Imported,0
1.6,34,M,married,3,personal,3,N,N,Domestic,0
1.8,34,M,married,3,company,3,Y,N,Domestic,0
1.8,34,M,married,3,personal,3,Y,Y,Domestic,0
1.8,34,M,married,3,personal,3,Y,N,Domestic,784
1.8,34,M,married,3,personal,3,N,N,Domestic,824.9
1.8,34,M,married,3,company,3,Y,N,Imported,3552
2,34,M,married,3,company,3,Y,N,Domestic,0
2,34,M,married,3,personal,3,Y,N,Domestic,0
1.8,33,M,married,3,company,3,Y,N,Domestic,561.2
1.8,33,M,married,3,personal,3,Y,N,Domestic,2080
2,33,M,married,3,personal,3,Y,N,Domestic,0
1.8,32,M,married,3,personal,3,Y,N,Domestic,0
1.8,32,M,married,3,company,3,Y,N,Domestic,0
1.8,32,M,married,3,company,3,Y,Y,Domestic,2822
2,31,F,married,3,personal,3,Y,N,Imported,0
1.6,30,M,married,3,personal,3,Y,N,Domestic,353.6
1.8,30,M,married,3,personal,3,Y,N,Domestic,290.7
1.8,29,M,unmarried,3,personal,3,Y,N,Domestic,0
1.8,29,F,unmarried,3,personal,3,Y,Y,Domestic,0
1.8,28,M,unmarried,3,personal,3,N,Y,Domestic,0
1.8,28,M,married,3,government,3,N,N,Imported,573.6
2,28,M,married,3,company,3,N,N,Domestic,0
1.8,27,M,married,3,government,3,N,N,Imported,0
1.8,24,M,unmarried,3,government,3,N,N,Imported,0
1.8,54,M,married,3,personal,2,Y,N,Imported,0
1.8,51,M,married,3,personal,2,Y,N,Domestic,0
1.8,51,M,married,3,company,2,Y,N,Domestic,0
2.3,51,M,married,3,personal,2,Y,N,Imported,0
1.8,49,M,married,3,personal,2,Y,N,Domestic,0
1.8,47,M,married,3,personal,2,Y,Y,Domestic,0
2.5,47,M,married,3,personal,2,Y,N,Imported,0
1.6,46,M,married,3,personal,2,N,N,Domestic,420
1.8,46,M,married,3,government,2,Y,N,Domestic,0
1.6,45,M,married,3,personal,2,N,N,Domestic,0
1.8,44,M,married,3,personal,2,Y,N,Domestic,0
2.3,44,M,married,3,personal,2,Y,Y,Imported,0
1.8,43,M,married,3,personal,2,Y,N,Domestic,0
1.8,43,M,married,3,personal,2,Y,N,Imported,0
2.3,43,M,married,3,personal,2,Y,N,Imported,280
1.8,42,M,married,3,personal,2,Y,N,Domestic,0
1.8,42,M,married,3,personal,2,Y,N,Domestic,0
1.6,41,M,married,3,personal,2,Y,N,Domestic,0
1.8,41,M,married,3,personal,2,Y,N,Imported,0
1.8,41,M,married,3,personal,2,N,Y,Domestic,0
1.8,41,M,married,3,personal,2,Y,N,Domestic,0
2.5,41,M,married,3,personal,2,Y,N,Imported,0
3,41,M,married,3,personal,2,Y,Y,Imported,680
3,41,M,unmarried,3,personal,2,Y,N,Imported,2868
1.8,40,M,married,3,personal,2,Y,N,Domestic,0
1.4,39,F,married,3,personal,2,N,Y,Domestic,0
1.6,39,M,married,3,personal,2,Y,N,Domestic,2075.5
1.8,39,M,married,3,personal,2,Y,Y,Domestic,0
1.8,39,M,married,3,company,2,Y,N,Domestic,0
1.8,39,M,married,3,company,2,N,N,Domestic,8821.6
2,39,M,married,3,personal,2,Y,N,Imported,0
1.6,38,M,married,3,personal,2,Y,N,Domestic,0
1.6,38,M,married,3,personal,2,N,N,Domestic,947.2
1.8,38,M,married,3,personal,2,Y,N,Domestic,0
2,38,M,married,3,personal,2,Y,N,Domestic,0
1,37,M,married,3,company,2,Y,N,Domestic,0
1.8,37,M,married,3,personal,2,Y,Y,Domestic,0
1.8,37,M,married,3,personal,2,Y,N,Domestic,877.6
2,37,M,married,3,personal,2,N,Y,Domestic,0
2.2,37,M,married,3,personal,2,Y,N,Imported,640
2.4,37,M,married,3,personal,2,Y,N,Imported,0
1.8,36,M,married,3,personal,2,Y,N,Domestic,0
1.8,36,M,married,3,personal,2,Y,N,Domestic,0
2,36,F,married,3,personal,2,Y,N,Domestic,0
1,35,F,married,3,personal,2,Y,N,Domestic,0
1.6,35,F,married,3,personal,2,Y,N,Domestic,0
1.6,35,M,married,3,personal,2,N,N,Imported,0
1.6,35,M,married,3,personal,2,Y,N,Domestic,0
1.8,35,M,married,3,personal,2,Y,N,Domestic,0
1.8,35,M,married,3,personal,2,Y,Y,Domestic,0
1.8,35,M,married,3,personal,2,Y,N,Domestic,0
1.8,35,M,married,3,personal,2,Y,N,Domestic,822.2
2.2,35,M,married,3,personal,2,N,N,Imported,0
1.2,34,M,married,3,personal,2,Y,N,Domestic,0
1.8,34,M,married,3,personal,2,Y,N,Imported,0
1.6,33,M,married,3,personal,2,Y,N,Domestic,0
1.6,33,M,married,3,government,2,Y,N,Domestic,0
1.6,33,M,married,3,personal,2,Y,N,Domestic,743.2
1.8,32,M,married,3,personal,2,Y,N,Domestic,1168
3,32,M,married,3,company,2,Y,N,Imported,0
1.8,31,M,married,3,personal,2,Y,N,Domestic,0
1.8,31,M,married,3,company,2,Y,N,Domestic,0
1.8,31,M,married,3,company,2,N,N,Domestic,0
1.8,30,M,married,3,personal,2,Y,N,Domestic,0
1.8,30,M,married,3,company,2,Y,N,Domestic,0
1.8,29,M,married,3,company,2,Y,N,Domestic,0
1.8,29,M,married,3,personal,2,Y,Y,Domestic,0
1.4,28,F,unmarried,3,personal,2,Y,N,Domestic,0
1.8,28,M,married,3,personal,2,Y,Y,Domestic,0
1.8,26,M,married,3,personal,2,Y,N,Domestic,0
2,26,M,married,3,company,2,Y,Y,Domestic,0
1.8,25,M,married,3,personal,2,Y,N,Domestic,4944.8
1.6,24,M,unmarried,3,personal,2,N,N,Domestic,740
1.6,24,F,married,3,personal,2,Y,N,Domestic,993.6
1.8,61,M,married,3,personal,1,Y,N,Domestic,0
1.6,59,M,married,3,personal,1,Y,N,Domestic,559.4
1.8,58,M,married,3,personal,1,Y,N,Domestic,0
1.8,57,M,married,3,personal,1,Y,N,Domestic,0
1.8,57,M,married,3,personal,1,Y,N,Domestic,0
1.6,56,M,married,3,personal,1,Y,N,Domestic,579.6
1.8,55,M,married,3,personal,1,Y,N,Domestic,0
1.9,55,F,married,3,personal,1,Y,Y,Domestic,441.6
1.6,52,M,married,3,personal,1,Y,N,Domestic,192
1.8,52,M,married,3,personal,1,Y,N,Domestic,0
1.6,51,M,married,3,personal,1,Y,N,Domestic,0
1.8,51,M,married,3,personal,1,Y,N,Domestic,320
2.5,51,M,married,3,company,1,Y,N,Imported,0
1.4,50,M,married,3,personal,1,Y,N,Domestic,0
1.6,50,M,married,3,personal,1,Y,N,Domestic,192
1.6,50,M,married,3,personal,1,N,N,Domestic,490
1.8,50,M,married,3,personal,1,Y,N,Domestic,0
1.2,49,M,married,3,company,1,Y,N,Domestic,0
1.6,49,M,married,3,personal,1,Y,N,Domestic,0
1.8,49,M,married,3,personal,1,Y,Y,Domestic,0
1.4,48,M,married,3,personal,1,Y,Y,Domestic,1239.2
1.6,48,M,married,3,company,1,N,N,Domestic,0
1.6,48,M,married,3,personal,1,N,N,Domestic,0
1.6,48,M,married,3,personal,1,Y,N,Domestic,192
1.8,48,M,married,3,personal,1,N,Y,Domestic,0
1.8,48,M,married,3,company,1,Y,N,Domestic,0
1.8,48,M,married,3,company,1,Y,N,Domestic,660.8
1.8,48,M,married,3,personal,1,Y,Y,Domestic,782
2,48,M,married,3,personal,1,Y,N,Imported,480
1.4,47,F,married,3,personal,1,Y,N,Domestic,1219
1.8,47,M,married,3,personal,1,Y,N,Imported,0
1.8,47,M,married,3,personal,1,Y,N,Domestic,0
1.8,47,M,married,3,personal,1,N,N,Domestic,0
2,47,M,married,3,personal,1,Y,N,Domestic,120
1.2,46,M,married,3,personal,1,Y,N,Domestic,0
1.4,46,F,married,3,personal,1,Y,Y,Domestic,910.8
1.6,46,F,married,3,personal,1,Y,N,Domestic,0
1.6,46,F,married,3,personal,1,Y,Y,Domestic,322
1.8,46,M,married,3,company,1,N,Y,Domestic,0
1.8,46,M,married,3,personal,1,Y,N,Domestic,0
1.8,46,M,married,3,personal,1,Y,N,Domestic,888.8
2,46,M,married,3,personal,1,Y,Y,Imported,0
3,46,M,married,3,personal,1,Y,Y,Imported,9232
1.4,45,M,married,3,personal,1,Y,N,Domestic,0
1.5,45,M,married,3,personal,1,Y,Y,Domestic,0
1.6,45,M,married,3,personal,1,Y,N,Imported,0
1.6,45,M,married,3,personal,1,Y,N,Domestic,420
1.6,45,M,married,3,personal,1,Y,N,Domestic,758.4
1.8,45,M,married,3,personal,1,Y,N,Domestic,0
1.8,45,M,married,3,personal,1,Y,N,Domestic,0
1.8,45,M,married,3,personal,1,Y,Y,Domestic,0
1.8,45,M,married,3,personal,1,Y,N,Domestic,248.8
3,45,M,married,3,personal,1,Y,Y,Imported,0
1.6,44,M,married,3,personal,1,Y,N,Domestic,0
1.6,44,M,married,3,company,1,N,N,Domestic,0
1.8,44,M,married,3,personal,1,Y,Y,Imported,0
1.8,44,M,married,3,personal,1,Y,N,Domestic,0
2.4,44,M,married,3,personal,1,Y,N,Imported,0
3,44,M,married,3,personal,1,Y,N,Imported,0
1.3,43,F,married,3,personal,1,Y,N,Domestic,0
1.3,43,M,married,3,personal,1,Y,N,Domestic,0
1.4,43,F,married,3,personal,1,N,N,Domestic,0
1.6,43,M,married,3,personal,1,N,N,Domestic,0
1.6,43,M,married,3,personal,1,Y,N,Imported,440
1.6,43,M,married,3,personal,1,Y,N,Domestic,845.2
1.8,43,M,married,3,personal,1,Y,N,Domestic,0
1.8,43,M,married,3,personal,1,Y,N,Domestic,0
1.8,43,M,married,3,personal,1,N,N,Domestic,0
1.8,43,M,married,3,personal,1,Y,N,Domestic,1184
2,43,F,married,3,personal,1,Y,N,Imported,0
2,43,M,married,3,personal,1,Y,N,Imported,837.2
2.3,43,M,married,3,personal,1,Y,Y,Imported,4736
2.5,43,M,married,3,personal,1,Y,N,Imported,0
1.3,42,M,married,3,personal,1,N,N,Domestic,0
1.4,42,F,married,3,personal,1,Y,N,Domestic,0
1.4,42,M,married,3,personal,1,Y,N,Domestic,0
1.4,42,M,married,3,personal,1,Y,N,Domestic,2411.2
1.5,42,M,married,3,company,1,Y,Y,Domestic,1232
1.6,42,M,married,3,personal,1,Y,N,Domestic,0
1.8,42,M,married,3,personal,1,Y,N,Domestic,0
1.8,42,M,married,3,personal,1,Y,N,Imported,0
1.8,42,M,married,3,personal,1,Y,N,Domestic,4496
2,42,M,married,3,personal,1,Y,N,Imported,0
2,42,M,married,3,personal,1,Y,N,Imported,0
2,42,M,married,3,personal,1,Y,N,Imported,0
2,42,M,married,3,personal,1,Y,N,Imported,0
2,42,M,married,3,personal,1,Y,N,Domestic,448
2.3,42,M,unmarried,3,personal,1,Y,Y,Domestic,0
2.4,42,M,married,3,personal,1,Y,N,Imported,0
2.4,42,M,married,3,personal,1,Y,Y,Imported,2599
3,42,F,married,3,personal,1,Y,Y,Imported,450.8
1.5,41,M,married,3,personal,1,Y,N,Domestic,0
1.6,41,M,married,3,personal,1,Y,N,Domestic,0
1.6,41,M,married,3,personal,1,Y,N,Imported,0
1.6,41,F,married,3,personal,1,Y,Y,Imported,0
1.6,41,M,married,3,personal,1,N,N,Domestic,0
1.6,41,F,married,3,personal,1,Y,N,Domestic,262.5
1.6,41,F,married,3,personal,1,N,Y,Domestic,1432
1.6,41,M,married,3,personal,1,Y,N,Domestic,2024
1.8,41,M,married,3,personal,1,Y,Y,Domestic,0
1.8,41,M,married,3,personal,1,Y,N,Domestic,0
1.8,41,M,married,3,personal,1,Y,N,Domestic,0
1.8,41,M,married,3,personal,1,Y,Y,Domestic,0
1.8,41,M,married,3,personal,1,Y,N,Domestic,0
1.8,41,M,married,3,personal,1,Y,N,Domestic,0
1.8,41,M,married,3,personal,1,Y,N,Domestic,0
1.8,41,M,married,3,personal,1,Y,N,Domestic,0
1.8,41,M,married,3,company,1,Y,N,Domestic,0
1.8,41,M,married,3,personal,1,Y,Y,Domestic,0
1.8,41,M,married,3,personal,1,N,N,Domestic,0
1.8,41,M,married,3,personal,1,Y,N,Domestic,0
2.2,41,M,married,3,personal,1,Y,N,Domestic,0
2.3,41,M,married,3,company,1,Y,Y,Imported,0
2.4,41,M,married,3,personal,1,Y,N,Domestic,0
2.5,41,M,married,3,personal,1,Y,Y,Imported,763.6
2.8,41,F,married,3,personal,1,Y,Y,Imported,0
1.3,40,M,married,3,personal,1,Y,N,Domestic,1516.8
1.4,40,M,married,3,personal,1,Y,N,Imported,0
1.5,40,F,married,3,personal,1,Y,N,Imported,1184.8
1.6,40,M,married,3,personal,1,Y,N,Domestic,0
1.6,40,M,married,3,personal,1,Y,N,Domestic,120
1.6,40,M,married,3,personal,1,Y,Y,Domestic,400
1.6,40,M,married,3,personal,1,Y,N,Domestic,592
1.8,40,M,married,3,personal,1,Y,Y,Domestic,0
1.8,40,M,married,3,personal,1,Y,N,Domestic,0
1.8,40,F,married,3,personal,1,N,N,Imported,0
1.8,40,F,married,3,personal,1,Y,N,Domestic,0
1.8,40,M,married,3,personal,1,Y,Y,Domestic,0
1.8,40,M,married,3,personal,1,Y,N,Domestic,0
1.8,40,M,married,3,personal,1,Y,Y,Domestic,0
1.8,40,M,married,3,personal,1,N,Y,Domestic,0
1.8,40,M,married,3,personal,1,N,N,Domestic,0
1.8,40,M,married,3,personal,1,Y,N,Domestic,0
1.8,40,M,married,3,personal,1,Y,N,Domestic,108
1.8,40,M,married,3,personal,1,Y,N,Domestic,1441.7
1.8,40,M,married,3,personal,1,Y,N,Domestic,2040
1.8,40,M,married,3,personal,1,Y,N,Imported,7233.1
2,40,M,married,3,personal,1,Y,N,Imported,0
2,40,M,married,3,personal,1,Y,N,Imported,0
2,40,M,married,3,personal,1,Y,N,Imported,0
2,40,M,married,3,personal,1,Y,N,Imported,480
2.5,40,F,married,3,personal,1,Y,N,Imported,0
1,39,M,married,3,company,1,Y,N,Domestic,0
1,39,M,married,3,personal,1,Y,N,Domestic,1040.4
1.2,39,M,married,3,personal,1,Y,N,Domestic,0
1.3,39,M,married,3,personal,1,Y,N,Imported,280
1.6,39,M,married,3,personal,1,Y,N,Domestic,380.9
1.6,39,M,married,3,personal,1,Y,N,Imported,598
1.6,39,M,married,3,personal,1,Y,N,Domestic,656
1.8,39,F,married,3,personal,1,Y,N,Domestic,0
1.8,39,M,married,3,personal,1,Y,N,Domestic,0
1.8,39,M,married,3,personal,1,Y,N,Domestic,0
1.8,39,M,married,3,personal,1,Y,N,Domestic,0
1.8,39,M,married,3,personal,1,Y,N,Domestic,0
1.8,39,M,married,3,personal,1,Y,N,Domestic,0
1.8,39,M,married,3,personal,1,Y,N,Domestic,0
1.8,39,M,married,3,personal,1,Y,N,Domestic,0
1.8,39,M,married,3,personal,1,Y,N,Domestic,208
1.8,39,M,married,3,personal,1,Y,Y,Domestic,336
1.8,39,M,married,3,personal,1,Y,N,Domestic,1296
1.8,39,F,married,3,personal,1,Y,N,Domestic,2983.2
1.8,39,M,married,3,personal,1,Y,N,Domestic,6509.1
2,39,M,married,3,personal,1,Y,N,Domestic,0
2,39,F,married,3,personal,1,Y,Y,Imported,0
2,39,M,married,3,personal,1,Y,N,Domestic,0
2.4,39,M,married,3,personal,1,Y,N,Imported,1912
2.5,39,M,married,3,personal,1,N,Y,Imported,450.8
1.3,38,M,married,3,personal,1,N,N,Domestic,0
1.6,38,F,married,3,personal,1,Y,N,Domestic,0
1.6,38,F,married,3,personal,1,Y,N,Domestic,912.8
1.8,38,M,married,3,company,1,Y,N,Imported,0
1.8,38,M,married,3,personal,1,Y,N,Domestic,0
1.8,38,F,married,3,personal,1,N,N,Imported,0
1.8,38,M,married,3,personal,1,N,N,Domestic,0
1.8,38,M,married,3,personal,1,N,Y,Domestic,0
1.8,38,M,married,3,personal,1,Y,N,Domestic,720
